B,4,2,0,13
B,5,2,0,12
B,1,1,0,11
B,2,1,0,10
B,1,2,0,9
B,0,8,0,8
B,0,7,0,7
B,0,4,0,6
B,0,3,0,5
B,0,2,0,4
B,2,0,0,3
B,8,0,0,2
N,1,0,6,2
U,8,0,8,3
U,2,0,2,4
G,0,2,8,5
G,0,3,3,6
U,0,4,6,7
U,0,7,2,8
U,0,8,4,9
G,1,2,4,10
U,6,2,6,11
U,6,3,8,12
U,2,3,5,13
U,1,3,9,14
U,4,3,2,15
U,3,3,6,16
U,3,8,8,17
U,3,6,9,18
U,3,4,7,19
U,1,4,8,20
U,1,6,1,21
U,1,1,7,22
U,1,7,5,23
U,2,1,1,24
U,2,5,7,25
U,3,1,2,26
U,4,2,9,27
U,4,4,5,28
B,4,4,0,27
B,4,2,0,26
B,3,1,0,25
B,2,5,0,24
B,2,1,0,23
B,1,7,0,22
B,1,1,0,21
B,1,6,0,20
B,1,4,0,19
B,3,4,0,18
B,3,6,0,17
B,3,8,0,16
B,3,3,0,15
B,4,3,0,14
B,1,3,0,13
B,2,3,0,12
B,6,3,0,11
B,6,2,0,10
N,1,2,7,10
U,2,1,1,11
U,1,1,4,12
U,5,2,9,13
U,4,2,2,14
U,3,1,7,15
U,5,4,7,16
U,5,5,6,17
U,5,7,3,18
U,6,1,3,19
U,6,5,8,20
U,6,3,6,21
U,6,2,4,22
U,6,7,1,23
U,6,8,7,24
U,7,2,6,25
U,7,7,8,26
U,1,7,5,27
U,2,7,6,28
U,2,6,8,29
U,1,6,1,30
U,2,3,5,31
U,2,5,7,32
U,4,6,9,33
U,3,6,6,34
U,3,8,8,35
U,3,4,9,36
U,1,4,8,37
U,1,3,9,38
U,3,3,2,39
U,4,3,8,40
U,4,4,5,41
U,4,5,4,42
U,7,6,3,43
U,7,4,1,44
B,7,4,0,43
B,7,6,0,42
B,4,5,0,41
B,4,4,0,40
B,4,3,0,39
B,3,3,0,38
B,1,3,0,37
B,1,4,0,36
B,3,4,0,35
B,3,8,0,34
B,3,6,0,33
B,4,6,0,32
B,2,5,0,31
B,2,3,0,30
B,1,6,0,29
B,2,6,0,28
B,2,7,0,27
B,1,7,0,26
B,7,7,0,25
B,7,2,0,24
B,6,8,0,23
B,6,7,0,22
B,6,2,0,21
B,6,3,0,20
B,6,5,0,19
B,6,1,0,18
B,5,7,0,17
B,5,5,0,16
B,5,4,0,15
B,3,1,0,14
B,4,2,0,13
B,5,2,0,12
B,1,1,0,11
B,2,1,0,10
B,1,2,0,9
B,0,8,0,8
B,0,7,0,7
B,0,4,0,6
N,0,3,6,6
U,0,4,3,7
U,0,7,2,8
U,0,8,4,9
G,1,2,4,10
U,6,2,6,11
U,6,5,8,12
U,6,3,3,13
U,6,1,4,14
U,6,7,1,15
U,6,8,7,16
U,7,2,2,17
U,4,2,9,18
U,4,6,8,19
U,1,6,1,20
U,1,1,7,21
U,2,1,1,22
U,2,6,6,23
U,3,1,2,24
U,3,6,9,25
U,3,3,8,26
U,2,3,5,27
U,1,3,9,28
U,1,4,8,29
U,1,7,5,30
U,2,5,7,31
U,2,7,8,32
U,3,8,6,33
U,3,4,7,34
U,4,3,2,35
U,4,4,5,36
U,4,5,4,37
U,5,2,7,38
U,5,7,3,39
U,7,6,3,40
U,7,1,5,41
U,7,7,6,42
U,7,5,9,43
U,5,5,6,44
U,5,4,9,45
U,7,4,1,46
U,7,8,8,47
U,8,1,3,48
U,8,4,6,49
U,8,5,5,50
U,8,6,4,51
5,9,8,6,3,1,7,2,4
6,7,4,9,8,2,1,5,3
2,1,3,5,4,7,6,8,9
1,2,5,8,7,3,9,4,6
3,6,9,2,5,4,8,7,1
4,8,7,1,9,6,2,3,5
9,4,6,3,2,8,5,1,7
7,5,2,4,1,9,3,6,8
8,3,1,7,6,5,4,9,2
